INDICATIVO;A�O;MES;DIA;NOMBRE;ALTITUD;C_X;C_Y;NOM_PROV;LONGITUD;LATITUD;HU00;HU07;HU13;HU18;HUMAX;HUMIN
B103B;2020;10;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;96;55;68;96;55
B013X;2020;6;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;83;58;46;39;90;34
B013X;2020;6;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;65;50;41;51;81;29
B013X;2020;6;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;74;47;31;30;84;26
B013X;2020;6;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;84;63;89;71;93;61
B013X;2020;6;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;65;74;55;66;88;46
B013X;2020;6;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;54;43;51;94;40
B013X;2020;6;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;73;94;85;87;96;68
B013X;2020;6;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;83;90;90;96;83
B013X;2020;6;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;84;61;59;98;50
B013X;2020;6;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;74;64;75;96;58
B013X;2020;6;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;68;61;63;94;14
B013X;2020;6;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;49;39;51;71;88;39
B013X;2020;6;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;44;45;38;91;38
B013X;2020;6;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;79;54;48;58;88;43
B013X;2020;6;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;82;64;57;62;88;37
B013X;2020;6;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;84;66;67;77;95;55
B013X;2020;6;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;79;76;84;96;57
B013X;2020;6;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;69;78;80;95;63
B013X;2020;6;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;89;64;70;95;61
B013X;2020;6;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;73;70;69;96;53
B013X;2020;6;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;74;47;45;96;42
B013X;2020;6;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;63;62;73;93;42
B013X;2020;6;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;74;64;62;95;43
B013X;2020;6;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;80;50;34;45;87;34
B013X;2020;6;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;43;52;36;43;74;30
B013X;2020;6;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;51;50;33;41;84;29
B013X;2020;6;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;81;66;76;93;62
B013X;2020;6;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;92;73;62;73;95;52
B013X;2020;6;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;73;56;64;93;53
B013X;2020;6;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;78;57;48;57;88;42
B087X;2020;6;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;68;65;62;83;46
B087X;2020;6;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;47;36;60;58;65;36
B087X;2020;6;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;59;38;43;30;73;29
B087X;2020;6;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;74;85;72;85;60
B087X;2020;6;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;61;67;52;51;71;45
B087X;2020;6;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;45;55;73;58;76;45
B087X;2020;6;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;54;84;82;79;93;51
B087X;2020;6;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;69;82;69;92;64
B087X;2020;6;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;87;65;62;60;87;53
B087X;2020;6;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;74;61;68;81;61
B087X;2020;6;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;76;68;54;42;87;40
B087X;2020;6;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;55;57;54;65;47
B087X;2020;6;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;55;45;50;60;73;39
B087X;2020;6;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;49;45;64;61;71;36
B087X;2020;6;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;36;64;72;71;77;36
B087X;2020;6;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;63;60;73;81;53
B087X;2020;6;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;66;67;64;84;60
B087X;2020;6;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;71;78;78;83;68
B087X;2020;6;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;83;82;72;75;84;66
B087X;2020;6;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;70;72;70;86;60
B087X;2020;6;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;58;62;60;81;55
B087X;2020;6;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;59;71;63;82;54
B087X;2020;6;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;78;72;74;83;71
B087X;2020;6;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;77;66;67;70;82;53
B087X;2020;6;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;62;62;56;81;35
B087X;2020;6;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;46;52;67;63;74;39
B087X;2020;6;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;71;77;73;81;65
B087X;2020;6;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;84;79;75;86;69
B087X;2020;6;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;76;79;79;87;63
B087X;2020;6;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;64;63;76;73;79;57
B103B;2020;6;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;65;44;40;92;29
B103B;2020;6;2;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;47;36;32;60;68;29
B103B;2020;6;3;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;53;55;49;74;82;36
B103B;2020;6;4;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;86;86;80;94;64
B103B;2020;6;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;64;57;46;45;86;43
B103B;2020;6;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;82;69;77;87;64
B103B;2020;6;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;75;81;70;67;95;47
B103B;2020;6;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;78;96;72;98;71
B103B;2020;6;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;98;86;59;55;100;53
B103B;2020;6;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;84;55;69;99;52
B103B;2020;6;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;81;70;77;93;69
B103B;2020;6;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;78;62;51;71;91;47
B103B;2020;6;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;63;46;51;91;45
B103B;2020;6;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;65;61;66;96;41
B103B;2020;6;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;77;59;71;95;55
B103B;2020;6;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;60;68;61;97;53
B103B;2020;6;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;74;66;60;60;88;56
B103B;2020;6;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;73;68;73;90;61
B103B;2020;6;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;85;81;71;71;94;67
B103B;2020;6;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;87;63;66;98;57
B103B;2020;6;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;62;47;42;95;39
B103B;2020;6;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;63;44;61;92;43
B103B;2020;6;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;76;56;58;97;43
B103B;2020;6;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;72;52;50;97;45
B103B;2020;6;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;51;56;34;32;80;26
B103B;2020;6;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;64;43;51;64;84;35
B103B;2020;6;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;76;70;54;89;49
B103B;2020;6;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;74;70;70;95;57
B103B;2020;6;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;92;65;70;98;51
B103B;2020;6;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;59;55;64;95;49
B013X;2020;9;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;92;92;70;84;96;57
B013X;2020;9;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;96;76;85;96;58
B013X;2020;9;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;77;90;71;80;94;42
B013X;2020;9;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;86;48;54;93;45
B013X;2020;9;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;73;52;45;42;79;41
B013X;2020;9;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;61;77;66;64;82;40
B013X;2020;9;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;51;60;42;70;95;37
B013X;2020;9;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;66;68;61;83;93;58
B013X;2020;9;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;92;95;58;80;97;53
B103B;2020;6;1;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;80;65;44;40;92;29
B103B;2020;6;2;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;47;36;32;60;68;29
B103B;2020;6;3;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;53;55;49;74;82;36
B103B;2020;6;4;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;80;86;86;80;94;64
B103B;2020;6;5;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;64;57;46;45;86;43
B103B;2020;6;6;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;86;82;69;77;87;64
B103B;2020;6;7;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;75;81;70;67;95;47
B103B;2020;6;8;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;78;96;72;98;71
B103B;2020;6;9;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;98;86;59;55;100;53
B103B;2020;6;10;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;95;84;55;69;99;52
B103B;2020;6;11;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;90;81;70;77;93;69
B103B;2020;6;12;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;78;62;51;71;91;47
B103B;2020;6;13;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;63;46;51;91;45
B103B;2020;6;14;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;65;61;66;96;41
B103B;2020;6;15;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;74;77;59;71;95;55
B103B;2020;6;16;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;95;60;68;61;97;53
B103B;2020;6;17;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;74;66;60;60;88;56
B103B;2020;6;18;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;88;73;68;73;90;61
B103B;2020;6;19;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;81;71;71;94;67
B103B;2020;6;20;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;87;63;66;98;57
B103B;2020;6;21;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;62;47;42;95;39
B103B;2020;6;22;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;63;44;61;92;43
B103B;2020;6;23;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;76;56;58;97;43
B103B;2020;6;24;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;89;72;52;50;97;45
B103B;2020;6;25;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;51;56;34;32;80;26
B103B;2020;6;26;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;64;43;51;64;84;35
B103B;2020;6;27;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;71;76;70;54;89;49
B103B;2020;6;28;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;74;70;70;95;57
B103B;2020;6;29;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;92;65;70;98;51
B103B;2020;6;30;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;59;55;64;95;49
B103B;2020;7;1;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;49;64;71;76;94;39
B103B;2020;7;2;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;94;72;67;58;94;58
B103B;2020;7;3;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;80;65;52;63;80;50
B103B;2020;7;4;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;71;67;62;67;94;60
B103B;2020;7;5;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;94;95;50;55;100;46
B103B;2020;7;6;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;66;57;50;96;31
B103B;2020;7;7;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;75;67;64;65;93;51
B103B;2020;7;8;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;94;57;60;97;41
B103B;2020;7;9;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;54;51;48;67;NA;NA
B103B;2020;7;10;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;78;58;54;56;82;35
B103B;2020;7;11;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;77;43;48;47;77;28
B103B;2020;7;12;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;69;60;54;56;85;38
B103B;2020;7;13;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;39;66;48;53;86;37
B103B;2020;7;14;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;86;78;48;49;95;39
B103B;2020;7;15;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;54;60;52;51;77;44
B103B;2020;7;16;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;76;64;61;63;85;53
B103B;2020;7;17;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;75;62;67;91;61
B103B;2020;7;18;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;86;63;58;96;57
B103B;2020;7;19;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;90;91;61;55;96;48
B103B;2020;7;20;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;69;60;64;88;54
B103B;2020;7;21;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;63;64;53;44;74;43
B103B;2020;7;22;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;60;30;57;41;70;25
B103B;2020;7;23;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;69;41;28;32;83;27
B103B;2020;7;24;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;80;62;60;59;87;47
B103B;2020;7;25;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;65;62;50;60;77;42
B103B;2020;7;26;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;59;41;41;46;82;31
B103B;2020;7;27;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;69;56;28;39;78;28
B103B;2020;7;28;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;56;43;53;59;79;22
B103B;2020;7;29;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;58;30;32;30;68;20
B103B;2020;7;30;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;68;54;38;34;71;23
B103B;2020;7;31;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;68;47;48;50;83;24
B103B;2020;8;1;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;83;54;47;43;93;34
B103B;2020;8;2;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;74;70;60;68;84;46
B103B;2020;8;3;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;61;75;58;64;75;55
B103B;2020;8;4;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;59;59;51;60;77;47
B103B;2020;8;5;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;77;84;58;61;94;56
B103B;2020;8;6;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;93;59;55;96;51
B103B;2020;8;7;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;84;77;56;52;88;43
B103B;2020;8;8;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;50;68;51;50;87;28
B103B;2020;8;9;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;65;60;48;40;75;32
B103B;2020;8;10;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;51;44;56;66;67;32
B103B;2020;8;11;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;39;48;39;25;70;25
B103B;2020;8;12;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;40;33;39;75;85;33
B103B;2020;8;13;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;81;71;67;51;81;47
B103B;2020;8;14;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;66;85;68;75;92;56
B103B;2020;8;15;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;84;80;62;68;92;53
B103B;2020;8;16;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;79;82;56;60;93;51
B103B;2020;8;17;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;72;56;68;95;44
B103B;2020;8;18;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;92;65;68;95;56
B103B;2020;8;19;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;88;89;46;67;95;33
B103B;2020;8;20;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;33;69;32;52;71;30
B103B;2020;8;21;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;60;72;59;69;91;52
B103B;2020;8;22;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;75;58;68;95;53
B103B;2020;8;23;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;92;55;46;58;92;39
B103B;2020;8;24;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;74;71;58;62;84;55
B103B;2020;8;25;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;75;81;54;70;92;52
B103B;2020;8;26;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;79;53;51;61;86;36
B103B;2020;8;27;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;77;55;59;66;83;37
B103B;2020;8;28;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;68;56;33;70;85;28
B103B;2020;8;29;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;69;80;72;91;62
B103B;2020;8;30;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;81;65;53;49;81;46
B103B;2020;8;31;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;79;73;42;49;82;41
B103B;2020;9;1;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;82;67;50;60;90;34
B103B;2020;9;2;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;80;94;46;48;94;43
B103B;2020;9;3;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;79;88;54;59;90;51
B103B;2020;9;4;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;90;94;55;64;95;50
B103B;2020;9;5;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;90;74;58;63;91;52
B103B;2020;9;6;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;87;54;64;96;50
B103B;2020;9;7;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;70;94;91;72;95;55
B103B;2020;9;8;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;82;53;64;69;92;52
B103B;2020;9;9;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;92;96;59;69;96;55
B103B;2020;9;10;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;95;66;69;95;61
B103B;2020;9;11;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;82;64;68;93;52
B103B;2020;9;12;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;88;73;39;63;93;39
B103B;2020;9;13;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;63;48;60;92;33
B103B;2020;9;14;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;92;92;52;63;93;45
B103B;2020;9;15;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;92;58;55;67;94;49
B103B;2020;9;16;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;81;92;49;65;92;41
B103B;2020;9;17;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;89;86;48;67;89;40
B103B;2020;9;18;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;59;64;68;79;92;51
B103B;2020;9;19;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;92;80;58;70;92;54
B103B;2020;9;20;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;83;53;69;93;44
B103B;2020;9;21;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;85;61;76;95;59
B103B;2020;9;22;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;96;67;79;97;66
B103B;2020;9;23;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;94;70;82;94;70
B103B;2020;9;24;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;94;96;62;64;96;55
B103B;2020;9;25;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;59;47;42;39;64;35
B103B;2020;9;26;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;45;59;48;54;66;45
B103B;2020;9;27;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;51;59;35;52;80;24
B103B;2020;9;28;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;48;61;56;66;83;48
B103B;2020;9;29;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;77;86;59;70;90;56
B103B;2020;9;30;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;90;91;57;74;93;52
B103B;2020;10;1;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;84;79;65;80;87;63
B103B;2020;10;2;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;85;55;60;88;95;53
B103B;2020;10;3;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;95;68;39;48;95;37
B103B;2020;10;4;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;46;49;51;60;72;44
B103B;2020;10;5;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;69;54;50;68;89;48
B103B;2020;10;6;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;93;58;69;93;53
B103B;2020;10;7;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;96;55;68;96;55
B103B;2020;10;8;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;77;75;61;78;91;58
B103B;2020;10;9;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;91;95;65;81;96;63
B103B;2020;10;10;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;93;88;76;82;93;68
B103B;2020;10;11;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;87;75;65;86;92;58
B103B;2020;10;12;ANDRATX - SANT ELM;52;961214;4394877;BALEARES;222081;393446;65;69;57;62;84;48
B013X;2020;9;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;96;70;81;96;59
B013X;2020;9;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;89;57;68;96;41
B013X;2020;9;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;81;95;54;70;96;52
B013X;2020;9;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;92;68;81;96;58
B013X;2020;9;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;96;65;77;97;63
B013X;2020;9;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;91;92;59;72;96;49
B013X;2020;9;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;93;57;79;97;57
B013X;2020;9;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;97;96;94;97;86
B013X;2020;9;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;95;70;93;97;54
B013X;2020;9;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;98;80;83;99;71
B013X;2020;9;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;86;92;66;70;97;54
B013X;2020;9;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;91;48;64;97;44
B013X;2020;9;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;90;36;63;95;33
B013X;2020;9;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;74;86;43;71;91;41
B013X;2020;9;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;90;90;56;82;94;48
